Data,IDVenditore,IDAcquirente,Valore
2019-03-02,utente_10,utente_2,748
2019-03-02,utente_10,utente_3,664
2019-03-02,utente_3,utente_8,950
2019-03-02,utente_5,utente_4,823
2019-03-02,utente_1,utente_7,500
2019-03-02,utente_2,utente_7,786
2019-03-02,utente_9,utente_8,452
2019-03-02,utente_3,utente_10,196
2019-03-02,utente_10,utente_7,172
2019-03-02,utente_7,utente_2,436
2019-03-02,utente_9,utente_7,407
2019-03-02,utente_6,utente_4,651
2019-03-02,utente_1,utente_10,47
2019-03-02,utente_1,utente_4,730
2019-03-02,utente_8,utente_3,246
2019-03-02,utente_9,utente_3,458
2019-03-02,utente_1,utente_5,463
2019-03-02,utente_6,utente_8,539
2019-03-02,utente_1,utente_6,842
2019-03-02,utente_3,utente_8,743
2019-03-02,utente_5,utente_9,834
2019-03-02,utente_3,utente_7,675
2019-03-02,utente_8,utente_4,741
2019-03-02,utente_5,utente_6,785
2019-03-02,utente_7,utente_8,971
2019-03-02,utente_1,utente_2,801
2019-03-02,utente_9,utente_8,46
2019-03-02,utente_9,utente_8,927
2019-03-02,utente_3,utente_9,7
2019-03-02,utente_1,utente_4,918
2019-03-02,utente_1,utente_5,686
2019-03-02,utente_4,utente_8,384
2019-03-02,utente_4,utente_6,360
2019-03-02,utente_6,utente_3,250
2019-03-02,utente_1,utente_3,504
2019-03-02,utente_8,utente_9,470
2019-03-02,utente_9,utente_7,814
2019-03-02,utente_6,utente_10,46
2019-03-02,utente_9,utente_2,597
2019-03-02,utente_4,utente_3,310
2019-03-02,utente_3,utente_2,572
2019-03-02,utente_7,utente_5,965
2019-03-02,utente_3,utente_10,871
2019-03-02,utente_3,utente_7,107
2019-03-02,utente_4,utente_10,363
2019-03-02,utente_1,utente_3,730
2019-03-02,utente_7,utente_6,995
2019-03-02,utente_6,utente_1,525
2019-03-02,utente_6,utente_7,572
2019-03-02,utente_7,utente_6,95
2019-03-02,utente_5,utente_8,84
2019-03-02,utente_3,utente_10,139
2019-03-02,utente_3,utente_9,951
2019-03-02,utente_6,utente_5,246
2019-03-02,utente_4,utente_9,295
2019-03-02,utente_9,utente_3,633
2019-03-02,utente_9,utente_1,412
2019-03-02,utente_4,utente_5,498
2019-03-02,utente_8,utente_5,117
2019-03-02,utente_6,utente_3,460
2019-03-02,utente_5,utente_10,932
2019-03-02,utente_1,utente_8,850
2019-03-02,utente_7,utente_6,145
2019-03-02,utente_7,utente_2,449
2019-03-02,utente_5,utente_9,589
2019-03-02,utente_3,utente_1,586
2019-03-02,utente_7,utente_6,303
2019-03-02,utente_10,utente_9,637
2019-03-02,utente_10,utente_5,154
2019-03-02,utente_7,utente_9,827
2019-03-02,utente_6,utente_4,854
2019-03-02,utente_7,utente_4,552
2019-03-02,utente_3,utente_10,642
2019-03-02,utente_3,utente_8,243
2019-03-02,utente_7,utente_10,15
2019-03-02,utente_2,utente_6,811
2019-03-02,utente_9,utente_6,439
2019-03-02,utente_7,utente_2,741
2019-03-02,utente_8,utente_5,314
2019-03-02,utente_7,utente_3,927
2019-03-02,utente_9,utente_4,508
2019-03-02,utente_1,utente_9,330
2019-03-02,utente_7,utente_8,541
2019-03-02,utente_4,utente_1,593
2019-03-02,utente_3,utente_5,839
2019-03-02,utente_8,utente_1,266
2019-03-02,utente_10,utente_3,877
2019-03-02,utente_8,utente_4,577
2019-03-02,utente_6,utente_3,801
2019-03-02,utente_10,utente_3,904
2019-03-02,utente_7,utente_5,9
2019-03-02,utente_5,utente_1,427
2019-03-02,utente_2,utente_8,577
2019-03-02,utente_2,utente_10,796
2019-03-02,utente_3,utente_9,220
2019-03-02,utente_7,utente_1,806
2019-03-02,utente_1,utente_7,536
2019-03-02,utente_10,utente_7,893
2019-03-02,utente_9,utente_8,283
2019-03-02,utente_4,utente_10,730
2019-03-02,utente_9,utente_5,528
2019-03-02,utente_9,utente_6,4
2019-03-02,utente_8,utente_3,855
2019-03-02,utente_6,utente_2,651
2019-03-02,utente_8,utente_3,326
2019-03-02,utente_7,utente_8,763
2019-03-02,utente_10,utente_9,899
2019-03-02,utente_3,utente_2,524
2019-03-02,utente_3,utente_9,581
2019-03-02,utente_9,utente_2,58
2019-03-02,utente_2,utente_3,259
2019-03-02,utente_1,utente_7,529
2019-03-02,utente_5,utente_10,681
2019-03-02,utente_5,utente_3,535
2019-03-02,utente_1,utente_10,63
2019-03-02,utente_4,utente_7,524
2019-03-02,utente_7,utente_3,154
2019-03-02,utente_8,utente_2,696
2019-03-02,utente_9,utente_10,841
2019-03-02,utente_3,utente_4,802
2019-03-02,utente_7,utente_9,941
2019-03-02,utente_6,utente_3,933
2019-03-02,utente_1,utente_9,212
2019-03-02,utente_6,utente_9,948
2019-03-02,utente_3,utente_2,974
2019-03-02,utente_10,utente_9,763
2019-03-02,utente_7,utente_10,764
2019-03-02,utente_9,utente_3,7
2019-03-02,utente_4,utente_5,719
2019-03-02,utente_3,utente_2,203
2019-03-02,utente_3,utente_4,371
2019-03-02,utente_4,utente_3,516
2019-03-02,utente_3,utente_10,126
2019-03-02,utente_6,utente_10,994
2019-03-02,utente_5,utente_4,364
2019-03-02,utente_1,utente_8,817
2019-03-02,utente_10,utente_7,248
2019-03-02,utente_3,utente_4,118
2019-03-02,utente_4,utente_9,197
2019-03-02,utente_2,utente_10,536
2019-03-02,utente_1,utente_6,650
2019-03-02,utente_4,utente_6,320
2019-03-02,utente_4,utente_6,53
2019-03-02,utente_3,utente_10,83
2019-03-02,utente_9,utente_10,936
2019-03-02,utente_5,utente_6,577
2019-03-02,utente_7,utente_9,87
2019-03-02,utente_5,utente_10,325
2019-03-02,utente_4,utente_9,819
2019-03-02,utente_7,utente_1,249
2019-03-02,utente_6,utente_5,185
2019-03-02,utente_7,utente_9,339
2019-03-02,utente_8,utente_9,880
2019-03-02,utente_2,utente_5,749
2019-03-02,utente_9,utente_5,203
2019-03-02,utente_1,utente_7,193
2019-03-02,utente_1,utente_9,937
2019-03-02,utente_6,utente_8,904
2019-03-02,utente_2,utente_9,473
2019-03-02,utente_5,utente_8,467
2019-03-02,utente_4,utente_9,849
2019-03-02,utente_1,utente_7,398
2019-03-02,utente_10,utente_6,250
2019-03-02,utente_1,utente_3,43
2019-03-02,utente_9,utente_3,667
2019-03-02,utente_7,utente_8,928
2019-03-02,utente_9,utente_6,125
2019-03-02,utente_5,utente_2,746
2019-03-02,utente_6,utente_1,381
2019-03-02,utente_8,utente_6,361
2019-03-02,utente_8,utente_6,83
2019-03-02,utente_1,utente_3,870
2019-03-02,utente_6,utente_3,31
2019-03-02,utente_4,utente_8,109
2019-03-02,utente_8,utente_7,813
2019-03-02,utente_9,utente_7,294
2019-03-02,utente_4,utente_10,786
2019-03-02,utente_10,utente_8,377
2019-03-02,utente_9,utente_3,389
2019-03-02,utente_2,utente_9,488
2019-03-02,utente_4,utente_1,13
2019-03-02,utente_8,utente_7,925
2019-03-02,utente_7,utente_5,210
2019-03-02,utente_8,utente_2,245
2019-03-02,utente_5,utente_3,868
2019-03-02,utente_6,utente_9,133
2019-03-02,utente_1,utente_7,998
2019-03-02,utente_5,utente_2,570
2019-03-02,utente_5,utente_9,851
2019-03-02,utente_7,utente_8,581
2019-03-02,utente_9,utente_10,618
2019-03-02,utente_6,utente_7,905
2019-03-02,utente_1,utente_9,446
2019-03-02,utente_1,utente_10,733
2019-03-02,utente_4,utente_5,955
2019-03-02,utente_4,utente_1,640
2019-03-02,utente_6,utente_10,17
2019-03-02,utente_9,utente_2,614
2019-03-02,utente_5,utente_8,592
2019-03-02,utente_6,utente_4,754
2019-03-02,utente_9,utente_6,398
2019-03-02,utente_6,utente_10,875
2019-03-02,utente_3,utente_10,585
2019-03-02,utente_1,utente_6,13
2019-03-02,utente_4,utente_1,764
2019-03-02,utente_8,utente_7,643
2019-03-02,utente_5,utente_1,711
2019-03-02,utente_5,utente_8,677
2019-03-02,utente_4,utente_8,616
2019-03-02,utente_7,utente_2,608
2019-03-02,utente_1,utente_10,239
2019-03-02,utente_5,utente_3,671
2019-03-02,utente_4,utente_2,835
2019-03-02,utente_7,utente_10,325
2019-03-02,utente_3,utente_5,169
2019-03-02,utente_4,utente_10,847
2019-03-02,utente_8,utente_1,117
2019-03-02,utente_1,utente_3,7
2019-03-02,utente_4,utente_6,264
2019-03-02,utente_1,utente_8,298
2019-03-02,utente_2,utente_7,721
2019-03-02,utente_3,utente_9,547
2019-03-02,utente_4,utente_7,893
2019-03-02,utente_8,utente_4,403
2019-03-02,utente_6,utente_7,250
2019-03-02,utente_6,utente_9,603
2019-03-02,utente_8,utente_5,920
2019-03-02,utente_1,utente_4,913
2019-03-02,utente_2,utente_10,530
2019-03-02,utente_7,utente_9,436
2019-03-02,utente_6,utente_1,208
2019-03-02,utente_3,utente_7,925
2019-03-02,utente_8,utente_5,179
2019-03-02,utente_4,utente_3,575
2019-03-02,utente_4,utente_2,79
2019-03-02,utente_4,utente_10,976
2019-03-02,utente_2,utente_4,782
2019-03-02,utente_2,utente_7,310
2019-03-02,utente_1,utente_10,84
2019-03-02,utente_4,utente_3,515
2019-03-02,utente_7,utente_8,423
2019-03-02,utente_9,utente_1,418
2019-03-02,utente_2,utente_10,906
2019-03-02,utente_2,utente_10,427
2019-03-02,utente_5,utente_7,115
2019-03-02,utente_1,utente_9,134
2019-03-02,utente_1,utente_3,16
2019-03-02,utente_5,utente_6,408
2019-03-02,utente_10,utente_8,791
2019-03-02,utente_10,utente_1,162
2019-03-02,utente_7,utente_1,42
2019-03-02,utente_1,utente_3,71
2019-03-02,utente_8,utente_1,118
2019-03-02,utente_4,utente_2,292
2019-03-02,utente_6,utente_1,241
2019-03-02,utente_3,utente_6,583
2019-03-02,utente_6,utente_2,366
2019-03-02,utente_6,utente_8,601
2019-03-02,utente_2,utente_3,714
2019-03-02,utente_1,utente_4,378
2019-03-02,utente_8,utente_2,480
2019-03-02,utente_8,utente_1,884
2019-03-02,utente_4,utente_5,434
2019-03-02,utente_3,utente_1,57
2019-03-02,utente_5,utente_8,915
2019-03-02,utente_5,utente_6,324
2019-03-02,utente_7,utente_10,64
2019-03-02,utente_10,utente_4,741
2019-03-02,utente_2,utente_7,448
2019-03-02,utente_10,utente_6,539
2019-03-02,utente_9,utente_3,668
2019-03-02,utente_6,utente_2,900
2019-03-02,utente_9,utente_7,906
2019-03-02,utente_4,utente_7,183
2019-03-02,utente_10,utente_4,251
2019-03-02,utente_5,utente_7,695
2019-03-02,utente_3,utente_10,339
2019-03-02,utente_6,utente_3,882
2019-03-02,utente_1,utente_5,696
2019-03-02,utente_3,utente_7,456
2019-03-02,utente_9,utente_6,761
2019-03-02,utente_3,utente_6,266
2019-03-02,utente_1,utente_2,238
2019-03-02,utente_8,utente_2,238
2019-03-02,utente_10,utente_3,279
2019-03-02,utente_1,utente_7,633
2019-03-02,utente_4,utente_9,938
2019-03-02,utente_1,utente_10,449
2019-03-02,utente_9,utente_1,486
2019-03-02,utente_9,utente_8,564
2019-03-02,utente_6,utente_8,446
2019-03-02,utente_7,utente_4,556
2019-03-02,utente_3,utente_2,311
2019-03-02,utente_5,utente_8,759
2019-03-02,utente_10,utente_3,901
2019-03-02,utente_7,utente_3,72
2019-03-02,utente_3,utente_9,834
2019-03-02,utente_7,utente_9,367
2019-03-02,utente_8,utente_2,526
2019-03-02,utente_2,utente_1,587
2019-03-02,utente_7,utente_2,599
2019-03-02,utente_2,utente_7,999
2019-03-02,utente_7,utente_6,731
2019-03-02,utente_6,utente_4,560
2019-03-02,utente_8,utente_6,193
2019-03-02,utente_10,utente_8,402
2019-03-02,utente_10,utente_7,733
2019-03-02,utente_10,utente_7,187
2019-03-02,utente_9,utente_4,618
2019-03-02,utente_3,utente_10,19
2019-03-02,utente_1,utente_6,903
2019-03-02,utente_1,utente_2,628
2019-03-02,utente_6,utente_10,724
2019-03-02,utente_5,utente_7,717
2019-03-02,utente_10,utente_5,362
2019-03-02,utente_4,utente_3,995
2019-03-02,utente_9,utente_6,182
2019-03-02,utente_5,utente_8,47
2019-03-02,utente_6,utente_1,132
2019-03-02,utente_3,utente_7,331
2019-03-02,utente_5,utente_8,151
2019-03-02,utente_9,utente_10,59
2019-03-02,utente_1,utente_2,154
2019-03-02,utente_3,utente_7,248
2019-03-02,utente_9,utente_5,845
2019-03-02,utente_6,utente_1,452
2019-03-02,utente_6,utente_3,621
2019-03-02,utente_6,utente_7,372
2019-03-02,utente_3,utente_2,503
2019-03-02,utente_10,utente_6,366
2019-03-02,utente_6,utente_2,983
2019-03-02,utente_1,utente_5,70
2019-03-02,utente_7,utente_2,238
2019-03-02,utente_3,utente_2,388
2019-03-02,utente_7,utente_6,552
2019-03-02,utente_1,utente_8,191
2019-03-02,utente_2,utente_7,724
2019-03-02,utente_4,utente_8,607
2019-03-02,utente_6,utente_10,456
2019-03-02,utente_2,utente_4,209
2019-03-02,utente_2,utente_8,982
2019-03-02,utente_5,utente_8,997
2019-03-02,utente_10,utente_3,29
2019-03-02,utente_8,utente_1,36
2019-03-02,utente_5,utente_9,204
2019-03-02,utente_3,utente_6,137
2019-03-02,utente_1,utente_7,535
2019-03-02,utente_3,utente_8,855
2019-03-02,utente_3,utente_8,185
2019-03-02,utente_3,utente_5,351
2019-03-02,utente_6,utente_7,437
2019-03-02,utente_4,utente_9,158
2019-03-02,utente_6,utente_10,410
2019-03-02,utente_7,utente_8,108
2019-03-02,utente_5,utente_9,786
2019-03-02,utente_2,utente_1,340
2019-03-02,utente_8,utente_9,876
2019-03-02,utente_6,utente_9,391
2019-03-02,utente_7,utente_2,377
2019-03-02,utente_3,utente_5,837
2019-03-02,utente_5,utente_2,844
2019-03-02,utente_2,utente_3,27
2019-03-02,utente_7,utente_1,676
2019-03-02,utente_10,utente_7,294
2019-03-02,utente_3,utente_2,741
2019-03-02,utente_8,utente_4,962
2019-03-02,utente_7,utente_9,803
2019-03-02,utente_5,utente_4,455
2019-03-02,utente_9,utente_3,323
2019-03-02,utente_6,utente_8,673
2019-03-02,utente_1,utente_7,435
2019-03-02,utente_5,utente_10,680
2019-03-02,utente_1,utente_5,225
2019-03-02,utente_8,utente_2,209
2019-03-02,utente_9,utente_6,285
2019-03-02,utente_9,utente_6,939
2019-03-02,utente_1,utente_3,488
2019-03-02,utente_6,utente_8,701
2019-03-02,utente_7,utente_8,593
2019-03-02,utente_8,utente_2,598
2019-03-02,utente_2,utente_4,823
2019-03-02,utente_3,utente_5,734
2019-03-02,utente_8,utente_9,875
2019-03-02,utente_7,utente_8,487
2019-03-02,utente_1,utente_4,472
2019-03-02,utente_9,utente_6,178
2019-03-02,utente_8,utente_2,960
2019-03-02,utente_7,utente_5,189
2019-03-02,utente_10,utente_3,978
2019-03-02,utente_8,utente_10,899
2019-03-02,utente_6,utente_3,22
2019-03-02,utente_1,utente_10,868
2019-03-02,utente_10,utente_8,782
2019-03-02,utente_1,utente_2,694
2019-03-02,utente_10,utente_8,738
2019-03-02,utente_5,utente_8,292
2019-03-02,utente_8,utente_1,133
2019-03-02,utente_2,utente_9,319
2019-03-02,utente_10,utente_6,480
2019-03-02,utente_2,utente_7,198
2019-03-02,utente_6,utente_5,525
2019-03-02,utente_5,utente_8,922
2019-03-02,utente_8,utente_9,276
2019-03-02,utente_6,utente_10,472
2019-03-02,utente_8,utente_3,721
2019-03-02,utente_6,utente_7,698
2019-03-02,utente_6,utente_10,703
2019-03-02,utente_2,utente_5,72
2019-03-02,utente_6,utente_9,844
2019-03-02,utente_1,utente_10,505
2019-03-02,utente_2,utente_4,638
2019-03-02,utente_6,utente_7,814
2019-03-02,utente_5,utente_1,377
2019-03-02,utente_5,utente_1,925
2019-03-02,utente_4,utente_9,628
2019-03-02,utente_7,utente_1,647
2019-03-02,utente_8,utente_4,474
2019-03-02,utente_4,utente_7,317
2019-03-02,utente_5,utente_1,746
2019-03-02,utente_5,utente_1,880
2019-03-02,utente_4,utente_1,165
2019-03-02,utente_1,utente_8,218
2019-03-02,utente_5,utente_7,262
2019-03-02,utente_7,utente_2,238
2019-03-02,utente_6,utente_2,105
2019-03-02,utente_3,utente_6,492
2019-03-02,utente_2,utente_8,4
2019-03-02,utente_3,utente_9,291
2019-03-02,utente_10,utente_3,911
2019-03-02,utente_3,utente_9,438
2019-03-02,utente_10,utente_9,933
2019-03-02,utente_2,utente_5,89
2019-03-02,utente_2,utente_8,526
2019-03-02,utente_4,utente_9,301
2019-03-02,utente_3,utente_7,572
2019-03-02,utente_7,utente_4,743
2019-03-02,utente_1,utente_8,2
2019-03-02,utente_6,utente_3,711
2019-03-02,utente_8,utente_4,557
2019-03-02,utente_9,utente_4,676
2019-03-02,utente_7,utente_3,24
2019-03-02,utente_4,utente_7,763
2019-03-02,utente_10,utente_6,977
2019-03-02,utente_6,utente_3,17
2019-03-02,utente_10,utente_9,880
2019-03-02,utente_10,utente_2,596
2019-03-02,utente_4,utente_2,911
2019-03-02,utente_4,utente_1,19
2019-03-02,utente_7,utente_6,387
2019-03-02,utente_10,utente_6,10
2019-03-02,utente_2,utente_5,586
2019-03-02,utente_4,utente_6,338
2019-03-02,utente_5,utente_8,101
2019-03-02,utente_3,utente_4,315
2019-03-02,utente_8,utente_4,748
2019-03-02,utente_6,utente_5,677
2019-03-02,utente_1,utente_9,6
2019-03-02,utente_4,utente_1,385
2019-03-02,utente_8,utente_1,60
2019-03-02,utente_4,utente_5,191
2019-03-02,utente_10,utente_8,20
2019-03-02,utente_7,utente_8,455
2019-03-02,utente_7,utente_8,362
2019-03-02,utente_6,utente_7,102
2019-03-02,utente_5,utente_1,508
2019-03-02,utente_8,utente_4,986
2019-03-02,utente_5,utente_4,106
2019-03-02,utente_3,utente_2,400
2019-03-02,utente_3,utente_4,824
2019-03-02,utente_2,utente_7,770
2019-03-02,utente_5,utente_10,633
2019-03-02,utente_5,utente_6,538
2019-03-02,utente_8,utente_5,965
2019-03-02,utente_7,utente_8,181
2019-03-02,utente_4,utente_2,837
2019-03-02,utente_9,utente_3,338
2019-03-02,utente_3,utente_10,878
2019-03-02,utente_4,utente_10,777
2019-03-02,utente_7,utente_3,27
2019-03-02,utente_5,utente_10,530
2019-03-02,utente_7,utente_3,650
2019-03-02,utente_9,utente_3,346
2019-03-02,utente_4,utente_1,861
2019-03-02,utente_5,utente_2,596
2019-03-02,utente_8,utente_9,583
2019-03-02,utente_2,utente_5,505
2019-03-02,utente_8,utente_9,315
2019-03-02,utente_4,utente_2,322
2019-03-02,utente_9,utente_4,172
2019-03-02,utente_3,utente_10,11
2019-03-02,utente_9,utente_1,303
2019-03-02,utente_9,utente_8,995
2019-03-02,utente_1,utente_5,534
2019-03-02,utente_5,utente_1,762
2019-03-02,utente_7,utente_9,150
2019-03-02,utente_9,utente_6,327
2019-03-02,utente_2,utente_7,59
2019-03-02,utente_1,utente_4,319
2019-03-02,utente_2,utente_4,507
2019-03-02,utente_10,utente_7,293
2019-03-02,utente_8,utente_6,442
2019-03-02,utente_3,utente_5,416
2019-03-02,utente_2,utente_3,669
2019-03-02,utente_1,utente_6,445
2019-03-02,utente_2,utente_9,368
2019-03-02,utente_6,utente_7,733
2019-03-02,utente_8,utente_5,691
2019-03-02,utente_2,utente_6,559
2019-03-02,utente_6,utente_5,598
2019-03-02,utente_8,utente_10,255
2019-03-02,utente_1,utente_8,327
2019-03-02,utente_2,utente_6,54
2019-03-02,utente_4,utente_10,237
2019-03-02,utente_8,utente_7,506
2019-03-02,utente_10,utente_2,560
2019-03-02,utente_7,utente_8,482
2019-03-02,utente_2,utente_4,54
2019-03-02,utente_10,utente_2,674
2019-03-02,utente_10,utente_7,600
2019-03-02,utente_10,utente_3,390
2019-03-02,utente_3,utente_9,326
2019-03-02,utente_2,utente_9,490
2019-03-02,utente_7,utente_6,319
2019-03-02,utente_7,utente_1,822
2019-03-02,utente_4,utente_7,442
2019-03-02,utente_9,utente_7,136
2019-03-02,utente_3,utente_2,930
2019-03-02,utente_8,utente_2,614
2019-03-02,utente_4,utente_2,445
2019-03-02,utente_5,utente_6,326
2019-03-02,utente_7,utente_4,796
2019-03-02,utente_8,utente_2,461
2019-03-02,utente_8,utente_10,722
2019-03-02,utente_2,utente_6,16
2019-03-02,utente_8,utente_7,57
2019-03-02,utente_4,utente_8,637
2019-03-02,utente_6,utente_10,149
2019-03-02,utente_8,utente_9,935
2019-03-02,utente_6,utente_8,573
2019-03-02,utente_1,utente_3,856
2019-03-02,utente_10,utente_2,327
2019-03-02,utente_4,utente_10,608
2019-03-02,utente_2,utente_6,68
2019-03-02,utente_4,utente_8,551
2019-03-02,utente_2,utente_7,367
2019-03-02,utente_2,utente_7,305
2019-03-02,utente_2,utente_8,284
2019-03-02,utente_10,utente_2,106
2019-03-02,utente_5,utente_1,32
2019-03-02,utente_5,utente_4,822
2019-03-02,utente_6,utente_4,692
2019-03-02,utente_6,utente_3,123
2019-03-02,utente_6,utente_8,500
2019-03-02,utente_10,utente_7,140
2019-03-02,utente_8,utente_6,957
2019-03-02,utente_2,utente_4,234
2019-03-02,utente_8,utente_10,376
2019-03-02,utente_7,utente_9,755
2019-03-02,utente_5,utente_6,826
2019-03-02,utente_6,utente_7,244
2019-03-02,utente_2,utente_9,701
2019-03-02,utente_10,utente_4,859
2019-03-02,utente_4,utente_5,257
2019-03-02,utente_1,utente_10,558
2019-03-02,utente_1,utente_7,530
2019-03-02,utente_6,utente_1,678
2019-03-02,utente_8,utente_4,483
2019-03-02,utente_6,utente_7,483
2019-03-02,utente_2,utente_9,897
2019-03-02,utente_3,utente_4,934
2019-03-02,utente_2,utente_9,393
2019-03-02,utente_8,utente_9,790
2019-03-02,utente_7,utente_10,76
2019-03-02,utente_5,utente_4,14
2019-03-02,utente_7,utente_10,541
2019-03-02,utente_10,utente_7,36
2019-03-02,utente_1,utente_3,541
2019-03-02,utente_1,utente_3,753
2019-03-02,utente_2,utente_1,383
2019-03-02,utente_8,utente_2,759
2019-03-02,utente_4,utente_10,512
2019-03-02,utente_1,utente_4,495
2019-03-02,utente_1,utente_6,214
2019-03-02,utente_6,utente_9,547
2019-03-02,utente_3,utente_1,210
2019-03-02,utente_7,utente_1,304
2019-03-02,utente_8,utente_10,622
2019-03-02,utente_4,utente_3,262
2019-03-02,utente_5,utente_9,92
2019-03-02,utente_10,utente_4,966
2019-03-02,utente_4,utente_8,608
2019-03-02,utente_4,utente_9,622
2019-03-02,utente_2,utente_10,246
2019-03-02,utente_1,utente_9,971
2019-03-02,utente_4,utente_8,128
2019-03-02,utente_2,utente_8,157
2019-03-02,utente_2,utente_9,321
2019-03-02,utente_5,utente_9,616
2019-03-02,utente_4,utente_9,647
2019-03-02,utente_3,utente_4,550
2019-03-02,utente_2,utente_6,439
2019-03-02,utente_10,utente_7,882
2019-03-02,utente_6,utente_1,945
2019-03-02,utente_2,utente_4,67
2019-03-02,utente_8,utente_1,821
2019-03-02,utente_5,utente_2,523
2019-03-02,utente_2,utente_8,830
2019-03-02,utente_7,utente_4,17
2019-03-02,utente_9,utente_2,572
2019-03-02,utente_5,utente_4,682
2019-03-02,utente_9,utente_4,188
2019-03-02,utente_6,utente_3,324
2019-03-02,utente_8,utente_6,262
2019-03-02,utente_8,utente_9,20
2019-03-02,utente_6,utente_3,311
2019-03-02,utente_9,utente_4,467
2019-03-02,utente_2,utente_1,292
2019-03-02,utente_6,utente_5,728
2019-03-02,utente_2,utente_3,43
2019-03-02,utente_5,utente_1,65
2019-03-02,utente_4,utente_8,659
2019-03-02,utente_4,utente_2,267
2019-03-02,utente_5,utente_4,557
2019-03-02,utente_2,utente_8,570
2019-03-02,utente_8,utente_1,243
2019-03-02,utente_4,utente_9,670
